"","Groups","KIF2C","CKAP2L","CLSPN","RRM2","KIF15","RAD51AP1","PDE2A","ESPL1","TOP2A","SCN4B","DONSON","CAV1","ADAM33","CA4","CCNF","RTKN2","ESR1","CALCOCO1","DSCC1","ADAMTS14","MOCS1","CDC123","MCM6","IGFBP6","SH2B2","PFDN2","CDKN2D","SH2D2A","TGFBR2","YIF1B","DNAJC9","GABRD","LSM4","MTHFD2","GPD1L","CPA1","DLX5","AKAP12"
"TCGA-AN-A049-01A","LumA",10.6377923568326,9.62451537325828,9.38584916931792,11.8672263562571,8.67012813273099,9.17655338187691,9.03099934212261,10.3185865017058,13.6168993508851,8.73853200045868,9.57007231471956,11.6323320185817,7.42802486909716,4.30385870198985,11.1106738487087,8.19901555505837,16.5558553648413,12.3856470040211,9.44492915985859,9.33214052538121,9.67695589199806,10.4812133483726,11.47703862095,8.41106609588232,6.54782366761559,10.7362289843141,9.10087826561279,7.1616892132529,12.3278544707903,11.1370366235075,9.28335676693036,7.4629380283172,12.1978507787088,12.2117185294737,11.5787267398767,1.75569141499861,5.87386085199944,11.0991142861847
"TCGA-GM-A3XL-01A","Basal",12.3136156618921,10.2041175549159,10.4855630094304,12.4811412993556,10.227379474091,11.3167417982569,6.82526189113382,11.7327403380852,13.3118109705423,5.24157581000119,10.800964548946,9.39946984507776,4.70772627769478,4.04244820809175,11.0725594840239,8.41106609588232,9.03099934212261,11.7288066209355,10.8872225790836,7.4451353770574,8.66000277360028,12.4966588710092,12.7443362681269,8.22469090187915,8.87376905935354,13.4649557812232,10.4200644782455,9.21152531608369,10.8994810106068,12.4201871586567,10.8794401364512,6.50548412252217,13.6669028709134,12.4860355373344,12.0239736677093,2.43809770264888,5.43493407784561,7.42802486909716
"TCGA-E9-A1RA-01A","LumA",9.60620287089131,7.60417738854219,8.28858976764853,10.4200644782455,8.69002442285504,8.39908095343754,7.97302450590522,9.06240686370753,11.3948939065895,8.21230312921838,8.94904288166479,11.506860648404,7.49965568122907,5.48054871677542,10.1942663593449,8.30165022725105,14.4983638137081,11.924266068679,8.76618525341501,9.62451537325828,9.48344329914098,11.312930590557,10.9229691884245,8.13110014821812,8.43384773599546,11.0991142861847,8.71948520960684,6.54782366761559,11.9902796165507,10.8123548793714,9.44492915985859,6.82526189113382,12.4966588710092,11.5370789633052,12.5713880774783,2.75361208190332,5.12247249189714,11.1181767631445
"TCGA-LL-A740-01A","LumA",9.47062338512455,7.83511455618221,8.83807693186077,11.133384785215,8.00268015863692,8.50290881542273,8.53630899246161,8.48041785178923,11.2493824531938,9.2406772914692,9.7397091203047,12.1489853400687,8.26259017011159,7.60417738854219,12.6550959147203,8.03099265347437,7.86588191270035,11.5560755273412,8.55700550435989,9.87632536081561,9.57007231471956,10.9190159780811,11.1028849187272,9.94933301574489,8.9989652853927,10.8755873922074,8.69975849644493,6.90538497301669,13.4759799701708,11.3690288441692,9.1540625761406,9.64173247021336,12.2209250605998,11.532953194802,12.342003297427,0.106409343566927,6.25999929663648,11.3204836882601
"TCGA-AR-A24N-01A","LumB",10.3724070432467,9.88150245631036,9.87632536081561,11.6935256643111,10.0302625833577,9.62451537325828,7.80337998433956,10.5835628535171,13.5433676816297,7.75522300867905,9.76213407163472,11.1370366235075,7.58742479745185,0.00879004769293523,10.0741025551193,8.46844707402368,15.9531532614686,11.8754302839947,9.09340845888605,9.17655338187691,8.3390997760831,11.1743891158132,12.2300194316083,8.72899662696302,7.4451353770574,10.9267816673315,9.12376792087936,6.84532983708405,12.0709486999034,10.2685943823861,9.41260161422471,8.06015269906488,12.3278544707903,12.8868100805151,12.6608298464946,0.0536723266877428,5.68943666468764,11.2607981875885
"TCGA-A2-A0T6-01A","LumA",7.67195780030873,6.67685639525371,6.92546204766005,8.80324328468687,7.2605282257012,8.03099265347437,8.77547969281103,7.22130517301267,10.1754026466217,9.03099934212261,8.59864288430783,12.8070836626646,8.35102832434774,4.28011229859751,9.27625520471046,8.42305503262728,13.1644182040923,12.8532434193177,7.14292264754068,8.46844707402368,10.1846470036217,10.9072729558283,11.2569281173668,8.98229478305789,6.72015001484376,10.3185865017058,8.63932190892,7.70465975558878,13.6932015001204,10.3276276905704,8.99024414822456,7.06462567876947,11.6779859294459,10.938285741485,12.2300194316083,2.96090741851669,5.31546697780542,12.3467388891859
"TCGA-E9-A1QZ-01A","LumA",10.0447311274225,8.9989652853927,9.35225731217723,11.5181217589534,9.02302834116062,9.07810072658791,10.6169478445127,10.1610011310654,13.7476155294042,9.68296573882427,9.91310582937846,14.2573456793828,8.71948520960684,8.88241157461213,10.2319462697615,7.70465975558878,15.0581599830276,12.3042531966667,8.31429735273503,5.98988304712108,9.76771767991661,11.0155812960416,12.0239736677093,11.2866529040383,6.84532983708405,10.6625605508408,9.29028005816763,8.35102832434774,13.7893361853452,10.1130204414048,8.83807693186077,6.50548412252217,12.1445374462215,10.7000313163286,11.8873893653926,5.57139435545067,3.9858651376976,12.2621314242802
"TCGA-LD-A7W6-01A","LumA",9.89724140568877,8.69002442285504,8.53630899246161,10.8994810106068,8.88241157461213,8.86521061677916,9.13141744537965,10.088810707546,12.6960529596446,9.76213407163472,9.27625520471046,12.4350381465224,9.06240686370753,2.96090741851669,9.58841509828523,8.42305503262728,15.1596479446461,13.4759799701708,7.83511455618221,5.04776662922245,9.83329457962986,10.723843407662,11.4173756061449,8.62895540584129,7.42802486909716,11.1068216870762,8.75706709312383,6.98475768608828,12.4302545353128,10.5417879258128,9.41919773519766,6.28242918784003,14.136501363189,11.5787267398767,12.3564364745581,2.13610179406911,3.90616929818034,10.4287019126505
"TCGA-A2-A0D1-01A","HER2E",11.2002916606105,9.90790984779729,10.5115554709672,12.3042531966667,10.0643223434223,9.71693406952155,9.12376792087936,10.0106755004431,13.09813585588,7.55190625608641,10.088810707546,10.8440941012077,6.63459764374385,0.0100401606425704,11.3466829962683,10.0302625833577,8.18553570099325,10.6292428803928,10.6088011364184,9.21152531608369,9.43866393298318,11.6323320185817,12.1886904466539,8.73853200045868,9.14633493271058,11.6247153014664,11.0572053078137,7.85003494765368,11.6475116288623,11.1181767631445,10.1272941327124,10.222736418213,13.5433676816297,12.6667278258629,12.7506808598437,4.30385870198985,3.87725135268618,9.55746987392293
"TCGA-AR-A252-01A","LumA",8.94904288166479,9.03099934212261,9.07810072658791,11.5713443259184,9.26193700364484,9.05446655313702,9.60033593228992,8.24967996338187,11.8873893653926,9.47062338512455,8.95778140859103,13.7202280494899,7.75522300867905,6.14815065318735,9.60620287089131,10.0643223434223,14.5251871844019,11.7288066209355,8.49177566505104,5.38596497848096,10.1707211457369,11.3838896267264,12.3182529814148,8.31429735273503,7.39058707193233,9.84988730808178,8.43384773599546,8.73853200045868,14.1954651835406,10.1177755131994,8.90778551295309,6.52675887481868,11.1743891158132,12.5495180636151,12.4201871586567,3.71057950580162,7.56966275900767,11.7367904139271
"TCGA-BH-A18V-01A","Basal",12.0239736677093,11.4431019285596,11.4469358564109,12.4450863066942,11.506860648404,11.2042023292465,8.08933481656732,11.0116989876011,14.3227596668688,7.33621596835158,10.0741025551193,11.8510426680648,5.75859900984851,1.06456525414012,11.4808588482129,9.93400113387345,9.19086888249946,10.6873916270407,11.1446153157905,8.86521061677916,8.72899662696302,12.3182529814148,13.4232439029254,7.68843953610322,9.10879208148896,11.9777635239075,9.64173247021336,9.86588329798543,11.9862254956652,11.1521530273584,9.8279859811459,5.66618532023945,12.6435500531643,14.2573456793828,9.6182398342305,0.087068947577134,9.03099934212261,9.90790984779729
"TCGA-A8-A091-01A","LumA",8.82072067344583,8.60859844258371,9.13141744537965,9.91824176204933,8.81163113659332,8.67012813273099,8.93274844146578,9.1540625761406,12.6900004255619,7.67195780030873,8.64966521030552,11.3577899976999,6.63459764374385,0.00879004769293523,10.7570080947938,8.59864288430783,15.6320862556375,13.1820372291668,8.75706709312383,8.22469090187915,11.1181767631445,10.4591971243767,11.2455649259992,7.55190625608641,7.49965568122907,9.81196306912368,9.07810072658791,5.61973642203001,12.3136156618921,10.1320453736775,8.95778140859103,8.79428089977821,11.6247153014664,11.3614895949485,12.491260139781,1.98591046214595,4.87738253980982,10.691597784375
